Year,Month,Day,Hour,GOES_Num,Direction,URL,Date
2001,10,20,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.20.1200.v01.nc,2001-10-20
2001,10,20,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.20.1800.v01.nc,2001-10-20
2001,10,21,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.21.0000.v01.nc,2001-10-21
2001,10,21,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.21.0600.v01.nc,2001-10-21
2001,10,21,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.21.1200.v01.nc,2001-10-21
2001,10,21,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.21.1800.v01.nc,2001-10-21
2001,10,22,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.22.0000.v01.nc,2001-10-22
2001,10,22,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.22.0600.v01.nc,2001-10-22
2001,10,22,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.22.1200.v01.nc,2001-10-22
2001,10,22,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.22.1800.v01.nc,2001-10-22
2001,10,23,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.23.0000.v01.nc,2001-10-23
2001,10,23,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.23.0600.v01.nc,2001-10-23
2001,10,23,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.23.1200.v01.nc,2001-10-23
2001,10,23,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.23.1800.v01.nc,2001-10-23
2001,10,24,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.24.0000.v01.nc,2001-10-24
2001,10,24,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.24.0600.v01.nc,2001-10-24
2001,10,24,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.24.1200.v01.nc,2001-10-24
2001,10,24,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.24.1800.v01.nc,2001-10-24
2001,10,25,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.25.0000.v01.nc,2001-10-25
2001,10,25,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.25.0600.v01.nc,2001-10-25
2001,10,25,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.25.1200.v01.nc,2001-10-25
2001,10,25,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.25.1800.v01.nc,2001-10-25
2001,10,26,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.26.0000.v01.nc,2001-10-26
2001,10,26,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.26.0600.v01.nc,2001-10-26
2001,10,26,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.26.1200.v01.nc,2001-10-26
2001,10,26,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.26.1800.v01.nc,2001-10-26
2001,10,27,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.27.0000.v01.nc,2001-10-27
2001,10,27,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.27.0600.v01.nc,2001-10-27
2001,10,27,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.27.1200.v01.nc,2001-10-27
2001,10,27,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.27.1800.v01.nc,2001-10-27
2001,10,28,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.28.0000.v01.nc,2001-10-28
2001,10,28,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.28.0600.v01.nc,2001-10-28
2001,10,28,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.28.1200.v01.nc,2001-10-28
2001,10,28,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.28.1800.v01.nc,2001-10-28
2001,10,29,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.29.0000.v01.nc,2001-10-29
2001,10,29,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.29.0600.v01.nc,2001-10-29
2001,10,29,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.29.1200.v01.nc,2001-10-29
2001,10,29,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.29.1800.v01.nc,2001-10-29
2001,10,30,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.30.0000.v01.nc,2001-10-30
2001,10,30,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.30.0600.v01.nc,2001-10-30
2001,10,30,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.30.1200.v01.nc,2001-10-30
2001,10,30,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.30.1800.v01.nc,2001-10-30
2001,10,31,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.31.0000.v01.nc,2001-10-31
2001,10,31,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.31.0600.v01.nc,2001-10-31
2001,10,31,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.31.1200.v01.nc,2001-10-31
2001,10,31,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/10/GridSat-GOES.goes10.2001.10.31.1800.v01.nc,2001-10-31
2001,11,1,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/11/GridSat-GOES.goes10.2001.11.01.0000.v01.nc,2001-11-01
2001,11,1,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/11/GridSat-GOES.goes10.2001.11.01.0600.v01.nc,2001-11-01
2001,11,1,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/11/GridSat-GOES.goes10.2001.11.01.1200.v01.nc,2001-11-01
2001,11,1,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/11/GridSat-GOES.goes10.2001.11.01.1800.v01.nc,2001-11-01
2001,11,30,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/11/GridSat-GOES.goes10.2001.11.30.0000.v01.nc,2001-11-30
2001,11,30,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/11/GridSat-GOES.goes10.2001.11.30.0600.v01.nc,2001-11-30
2001,11,30,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/11/GridSat-GOES.goes10.2001.11.30.1200.v01.nc,2001-11-30
2001,11,30,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/11/GridSat-GOES.goes10.2001.11.30.1800.v01.nc,2001-11-30
2001,12,1,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.01.0000.v01.nc,2001-12-01
2001,12,1,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.01.0600.v01.nc,2001-12-01
2001,12,1,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.01.1200.v01.nc,2001-12-01
2001,12,1,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.01.1800.v01.nc,2001-12-01
2001,12,2,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.02.0000.v01.nc,2001-12-02
2001,12,2,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.02.0600.v01.nc,2001-12-02
2001,12,2,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.02.1200.v01.nc,2001-12-02
2001,12,2,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.02.1800.v01.nc,2001-12-02
2001,12,3,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.03.0000.v01.nc,2001-12-03
2001,12,3,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.03.0600.v01.nc,2001-12-03
2001,12,3,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.03.1200.v01.nc,2001-12-03
2001,12,3,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.03.1800.v01.nc,2001-12-03
2001,12,4,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.04.0000.v01.nc,2001-12-04
2001,12,4,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.04.0600.v01.nc,2001-12-04
2001,12,4,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.04.1200.v01.nc,2001-12-04
2001,12,4,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.04.1800.v01.nc,2001-12-04
2001,12,5,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.05.0000.v01.nc,2001-12-05
2001,12,5,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.05.0600.v01.nc,2001-12-05
2001,12,5,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.05.1200.v01.nc,2001-12-05
2001,12,5,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.05.1800.v01.nc,2001-12-05
2001,12,6,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.06.0000.v01.nc,2001-12-06
2001,12,6,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.06.0600.v01.nc,2001-12-06
2001,12,6,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.06.1200.v01.nc,2001-12-06
2001,12,6,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.06.1800.v01.nc,2001-12-06
2001,12,7,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.07.0000.v01.nc,2001-12-07
2001,12,7,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.07.0600.v01.nc,2001-12-07
2001,12,7,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.07.1200.v01.nc,2001-12-07
2001,12,7,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.07.1800.v01.nc,2001-12-07
2001,12,8,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.08.0000.v01.nc,2001-12-08
2001,12,8,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.08.0600.v01.nc,2001-12-08
2001,12,8,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.08.1200.v01.nc,2001-12-08
2001,12,8,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.08.1800.v01.nc,2001-12-08
2001,12,9,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.09.0000.v01.nc,2001-12-09
2001,12,9,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.09.0600.v01.nc,2001-12-09
2001,12,9,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.09.1200.v01.nc,2001-12-09
2001,12,9,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.09.1800.v01.nc,2001-12-09
2001,12,10,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.10.0000.v01.nc,2001-12-10
2001,12,10,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.10.0600.v01.nc,2001-12-10
2001,12,10,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.10.1200.v01.nc,2001-12-10
2001,12,10,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.10.1800.v01.nc,2001-12-10
2001,12,11,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.11.0000.v01.nc,2001-12-11
2001,12,11,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.11.0600.v01.nc,2001-12-11
2001,12,11,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.11.1200.v01.nc,2001-12-11
2001,12,11,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.11.1800.v01.nc,2001-12-11
2001,12,12,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.12.0000.v01.nc,2001-12-12
2001,12,12,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.12.0600.v01.nc,2001-12-12
2001,12,12,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.12.1200.v01.nc,2001-12-12
2001,12,12,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.12.1800.v01.nc,2001-12-12
2001,12,13,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.13.0000.v01.nc,2001-12-13
2001,12,13,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.13.0600.v01.nc,2001-12-13
2001,12,13,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.13.1200.v01.nc,2001-12-13
2001,12,13,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.13.1800.v01.nc,2001-12-13
2001,12,14,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.14.0000.v01.nc,2001-12-14
2001,12,14,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.14.0600.v01.nc,2001-12-14
2001,12,14,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.14.1200.v01.nc,2001-12-14
2001,12,14,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.14.1800.v01.nc,2001-12-14
2001,12,15,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.15.0000.v01.nc,2001-12-15
2001,12,15,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.15.0600.v01.nc,2001-12-15
2001,12,15,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.15.1200.v01.nc,2001-12-15
2001,12,15,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.15.1800.v01.nc,2001-12-15
2001,12,16,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.16.0000.v01.nc,2001-12-16
2001,12,16,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.16.0600.v01.nc,2001-12-16
2001,12,16,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.16.1200.v01.nc,2001-12-16
2001,12,16,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.16.1800.v01.nc,2001-12-16
2001,12,17,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.17.0000.v01.nc,2001-12-17
2001,12,17,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.17.0600.v01.nc,2001-12-17
2001,12,17,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.17.1200.v01.nc,2001-12-17
2001,12,17,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.17.1800.v01.nc,2001-12-17
2001,12,18,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.18.0000.v01.nc,2001-12-18
2001,12,18,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.18.0600.v01.nc,2001-12-18
2001,12,18,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.18.1200.v01.nc,2001-12-18
2001,12,18,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.18.1800.v01.nc,2001-12-18
2001,12,19,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.19.0000.v01.nc,2001-12-19
2001,12,19,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.19.0600.v01.nc,2001-12-19
2001,12,19,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.19.1200.v01.nc,2001-12-19
2001,12,19,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.19.1800.v01.nc,2001-12-19
2001,12,20,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.20.0000.v01.nc,2001-12-20
2001,12,20,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.20.0600.v01.nc,2001-12-20
2001,12,20,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.20.1200.v01.nc,2001-12-20
2001,12,20,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.20.1800.v01.nc,2001-12-20
2001,12,21,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.21.0000.v01.nc,2001-12-21
2001,12,21,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.21.0600.v01.nc,2001-12-21
2001,12,21,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.21.1200.v01.nc,2001-12-21
2001,12,21,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.21.1800.v01.nc,2001-12-21
2001,12,22,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.22.0000.v01.nc,2001-12-22
2001,12,22,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.22.0600.v01.nc,2001-12-22
2001,12,22,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.22.1200.v01.nc,2001-12-22
2001,12,22,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.22.1800.v01.nc,2001-12-22
2001,12,23,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.23.0000.v01.nc,2001-12-23
2001,12,23,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.23.0600.v01.nc,2001-12-23
2001,12,23,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.23.1200.v01.nc,2001-12-23
2001,12,23,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.23.1800.v01.nc,2001-12-23
2001,12,24,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.24.0000.v01.nc,2001-12-24
2001,12,24,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.24.0600.v01.nc,2001-12-24
2001,12,24,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.24.1200.v01.nc,2001-12-24
2001,12,24,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2001/12/GridSat-GOES.goes10.2001.12.24.1800.v01.nc,2001-12-24
2002,1,13,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.13.0000.v01.nc,2002-01-13
2002,1,13,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.13.0600.v01.nc,2002-01-13
2002,1,13,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.13.1200.v01.nc,2002-01-13
2002,1,13,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.13.1800.v01.nc,2002-01-13
2002,1,14,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.14.0000.v01.nc,2002-01-14
2002,1,14,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.14.0600.v01.nc,2002-01-14
2002,1,14,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.14.1200.v01.nc,2002-01-14
2002,1,14,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.14.1800.v01.nc,2002-01-14
2002,1,15,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.15.0000.v01.nc,2002-01-15
2002,1,15,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.15.0600.v01.nc,2002-01-15
2002,1,15,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.15.1200.v01.nc,2002-01-15
2002,1,15,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.15.1800.v01.nc,2002-01-15
2002,1,16,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.16.0000.v01.nc,2002-01-16
2002,1,16,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.16.0600.v01.nc,2002-01-16
2002,1,16,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.16.1200.v01.nc,2002-01-16
2002,1,16,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/2002/01/GridSat-GOES.goes10.2002.01.16.1800.v01.nc,2002-01-16
